ts,datetime_utc,equity,B&H BTC filtrado (OOS),B&H ETH (OOS)
1707940799999,2024-02-14 19:59,12093.50612838382269835867458,13997.24659545830249677968104,10813.61461245263494724732078
1707955199999,2024-02-14 23:59,12128.17830242804854105693624,14063.18230275781787693611245,10864.55417883446729233184389
1707969599999,2024-02-15 03:59,12199.01507307336160015914953,14197.89184157573630926185779,10968.62594473985574216632692
1707983999999,2024-02-15 07:59,12121.56900253337674321745208,14050.61346693131532945048986,10854.84394634969064238490943
1707998399999,2024-02-15 11:59,12177.21504358206510567246387,14156.43495566412710021653812,10936.59783920539082419619633
1708012799999,2024-02-15 15:59,12265.32127524248834622623254,14323.98564615774573726278120,11066.04150289358277873073392
1708027199999,2024-02-15 19:59,12286.26849184414977002395250,14363.82074680141913372931086,11096.81667520420554832061491
1708041599999,2024-02-15 23:59,12255.51392701168503330312702,14305.33511557648389260669607,11051.63277081939807235786343
1708055999999,2024-02-16 03:59,12318.38222721947040065531707,14424.89109829712707614937224,11143.99744191451144826438920
1708070399999,2024-02-16 07:59,12235.41952329965868019437276,14267.12180020074630871895642,11022.11053173261745114823205
1708084799999,2024-02-16 11:59,12258.17896729179462920614482,14310.40319453878330691541485,11055.54818714390478604614345
1708099199999,2024-02-16 15:59,12131.37635076418005614055760,14069.26399751257717410657499,10869.25267842387534875777992
1708113599999,2024-02-16 19:59,12096.46432309474434981102434,14002.87216310645484666235889,10817.96072457283739944131160
1708127999999,2024-02-16 23:59,12200.10773958820653447938683,14199.96975395027906912843250,10970.23126543290349477852173
1708142399999,2024-02-17 03:59,12177.72140123528592889403725,14157.39789066696398893519469,10937.34176830704709979696953
1708156799999,2024-02-17 07:59,12183.50453864312375200358589,14168.39562201515371798511446,10945.83822173122666850053718
1708171199999,2024-02-17 11:59,12143.52893444147981345831880,14092.37443758066250335433266,10887.10697686362596317633683
1708185599999,2024-02-17 15:59,12073.59827749140401696313157,13959.38804560992587189355171,10784.36645250856979599586900
1708199999999,2024-02-17 19:59,12126.84578228799374310542733,14060.64826327666816978175306,10862.59647067221393548770388
1708214399999,2024-02-17 23:59,12157.81355034286724749849424,14119.53934081858736404906536,10908.09360836298194854551775
1708228799999,2024-02-18 03:59,12146.48712915240146491066857,14098.00000522881485323701051,10891.45308898382841537032765
1708243199999,2024-02-18 07:59,12197.97570736411885775697258,14195.91529078043953768145747,10967.09893237329812382789771
1708257599999,2024-02-18 11:59,12204.37180403638188792421532,14208.07868028995813202238255,10976.49593155211423667976977
1708271999999,2024-02-18 15:59,12215.27181878203013516755814,14228.80712324576273654504239,10992.50998431934669566483507
1708286399999,2024-02-18 19:59,12269.55868928786260371203086,14332.04389170780180601364407,11072.26701484954845349509916
1708300799999,2024-02-18 23:59,12411.71193782890844917900064,14602.37522355685256524070414,11281.11532159873656162795563
1708315199999,2024-02-19 03:59,12426.58286259191999431784000,14630.65510416648329708335496,11302.96334468948402400855817
1708329599999,2024-02-19 07:59,12532.11845768425999207734512,14831.35103107354010370861891,11458.01383113994988606444711
1708343999999,2024-02-19 11:59,12496.99322679241551807557044,14764.55375035043382311970530,11406.40864398295139965291640
1708358399999,2024-02-19 15:59,12485.61350479634754356968440,14742.91305318141532402147608,11389.68981627730773220396070
1708372799999,2024-02-19 19:59,12552.50601582709840073543134,14870.12183513513062317031762,11487.96676602242624577978930
1708387199999,2024-02-19 23:59,12581.20849964387874861093311,14924.70504555909531527521895,11530.13579983736355220256515
1708401599999,2024-02-20 03:59,12480.46997705573602347686004,14733.13166078417745440564882,11382.13306277100977478558025
1708415999999,2024-02-20 07:59,12519.85927239575585092346321,14808.03786784696279788851249,11440.00291604721900309835900
1708430399999,2024-02-20 11:59,12555.91726738563868349129413,14876.60897620687387348547767,11492.97849891779483930078773
1708444799999,2024-02-20 15:59,12528.68055572291861336245215,14824.81320921217385925037167,11452.96294408133622540656588
1708459199999,2024-02-20 19:59,12690.95485837879190789720637,15133.40853722658519650825857,11691.37264408055002188593654
1708473599999,2024-02-20 23:59,12767.78796965435155778120973,15279.52125370967731102862119,11804.25409671607857751904963
1708487999999,2024-02-21 03:59,12742.01703014569176539902754,15230.51293014424197466331052,11766.39202085809865615338180
1708502399999,2024-02-21 07:59,12569.85542805061187006407726,14903.11502917969981032007692,11513.45612629496495189049225
1708516799999,2024-02-21 11:59,12459.41615884287021584301937,14693.09383698201208136677041,11351.20127380740673664816806
1708531199999,2024-02-21 15:59,12501.28394164339196747942911,14772.71335747973588015674255,11412.71246426540720869104724
1708545599999,2024-02-21 19:59,12496.46021873639359889496688,14763.54013455797394025796154,11405.62556071805005691526039
1708559999999,2024-02-21 23:59,12642.77093011441041397064444,15041.77766958821178580662292,11620.58191693346863840183371
1708574399999,2024-02-22 03:59,12556.45027544166060267189769,14877.62259199933375634722142,11493.76158218269618203844373
1708588799999,2024-02-22 07:59,12711.76882296644785189977544,15172.99023392214362225935230,11721.95204557494745579140353
1708603199999,2024-02-22 11:59,12703.80035252892016014975220,15157.83667782486837347628312,11710.24495076467238186344625
1708617599999,2024-02-22 15:59,12693.53994745049821592313364,15138.32457382001562838771580,11695.17059791532153416356816
1708631999999,2024-02-22 19:59,12696.23163813340890778518163,15143.44333357193803683952177,11699.12516840307331498873099
1708646399999,2024-02-22 23:59,12652.09857109479399963120676,15059.51594595625973588713867,11634.28587406924213631081379
1708660799999,2024-02-23 03:59,12610.92369876710074292958165,14981.21412598873378481743342,11573.79269185561340982688742
1708675199999,2024-02-23 07:59,12551.41334931225346641519404,14868.04392276058786330374292,11486.36144532937849316759449
1708689599999,2024-02-23 11:59,12578.09040251615052140440228,14918.77539317320500053401797,11525.55476273769069718727753
1708703999999,2024-02-23 15:59,12504.64189239633005831723154,14779.09913697223314218572822,11417.64588883428566793828007
1708718399999,2024-02-23 19:59,12584.37989757720916773552430,14930.73605952423161830259431,11534.79514526352654149161838
1708732799999,2024-02-23 23:59,12521.08519092460626503885141,14810.36918416962052847052313,11441.80400755649209139496781
1708747199999,2024-02-24 03:59,12542.27226115147755246784296,14850.66041191990087222483748,11472.93156733632046521679400
1708761599999,2024-02-24 07:59,12632.56382584159066166208624,15022.36692716260502900422996,11605.58587241060792497572121
1708775999999,2024-02-24 11:59,12625.79462353011228806842101,15009.49400659836451666008425,11595.64071494636087220748995
1708790399999,2024-02-24 15:59,12609.64447943264813689613311,14978.78144808683006594924840,11571.91329201985018725651301
1708804799999,2024-02-24 19:59,12693.93970349251465530858632,15139.08478566436054053402362,11695.75791036399754121681017
